"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,3,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",561.00,30.00,3.73,1.00,10.65,0.00,14.62,159.00,3.00,1429.00,138.00,15.00,407.00,0.00,869.00,
2020,3,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",1323.00,79.00,24.11,1.00,23.79,0.00,30.10,249.00,2.00,3586.00,1177.00,105.00,698.00,0.00,1606.00,
2020,3,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",674.00,61.00,18.74,0.89,26.03,0.00,15.34,127.00,0.00,2826.00,1028.00,50.00,911.00,0.00,837.00,
2020,3,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",249.00,20.00,6.68,0.00,3.72,0.00,9.60,43.00,0.00,1465.00,485.00,0.00,204.00,0.00,776.00,
2020,3,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6276.00,349.00,82.61,4.39,123.68,0.00,138.32,1461.00,1.00,24532.00,6418.00,462.00,4204.00,0.00,13448.00,
2020,3,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",578.00,39.00,9.21,0.06,14.34,0.00,15.39,106.00,0.00,2868.00,990.00,9.00,546.00,0.00,1323.00,
2020,3,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",281.00,17.00,3.91,1.00,4.18,0.00,7.91,73.00,0.00,917.00,190.00,26.00,222.00,0.00,479.00,
2020,3,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",871.00,91.00,21.18,1.78,44.73,0.00,23.31,163.00,0.00,4361.00,1065.00,36.00,1462.00,0.00,1798.00,
2020,3,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",890.00,85.00,20.33,0.75,50.77,0.00,13.15,179.00,3.00,2823.00,818.00,12.00,1404.00,0.00,589.00,
2020,3,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",714.00,69.00,14.60,0.59,34.87,0.00,18.94,151.00,1.00,4828.00,1350.00,23.00,1837.00,0.00,1618.00,
2020,3,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",4706.00,419.00,82.01,7.85,214.76,0.00,114.38,1128.00,1.00,23237.00,6791.00,383.00,7678.00,0.00,8385.00,
2020,3,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",271.00,29.00,6.67,1.00,10.95,0.00,10.38,69.00,0.00,1330.00,256.00,17.00,684.00,0.00,373.00,
2020,3,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",781.00,58.00,16.26,0.85,19.54,0.00,21.35,157.00,1.00,3221.00,845.00,41.00,729.00,0.00,1606.00,
2020,3,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3319.00,156.00,58.80,1.98,50.68,0.00,44.54,463.00,0.00,6756.00,2963.00,128.00,1380.00,0.00,2285.00,
2020,3,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",600.00,32.00,16.93,0.00,8.75,0.00,6.32,105.00,0.00,1130.00,547.00,0.00,384.00,0.00,199.00,
2020,3,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5725.00,229.00,82.10,1.00,61.83,1.00,83.07,804.00,4.00,9901.00,4268.00,106.00,1814.00,21.00,3692.00,
2020,3,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",292.00,9.00,4.63,0.00,0.54,0.00,3.83,53.00,0.00,539.00,143.00,0.00,22.00,0.00,374.00,
2020,3,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",1383.00,50.00,22.07,0.00,12.93,0.00,15.00,196.00,0.00,2159.00,906.00,0.00,382.00,0.00,871.00,
2020,3,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",6153.00,448.00,134.01,2.95,194.82,0.93,115.29,993.00,5.00,15878.00,5926.00,143.00,5156.00,14.00,4639.00,
2020,3,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",424.00,14.00,6.83,0.00,0.79,0.00,6.38,57.00,0.00,601.00,327.00,0.00,59.00,0.00,215.00,
2020,3,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2340.00,82.00,32.77,0.00,23.25,0.00,25.99,295.00,0.00,3509.00,1604.00,0.00,689.00,0.00,1216.00,
2020,3,"WN","Southwest Airlines Co.","HNL","Honolulu, HI: Daniel K Inouye International",621.00,40.00,19.59,0.00,3.52,0.00,16.90,48.00,2.00,2667.00,1507.00,0.00,116.00,0.00,1044.00,
2020,3,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",163.00,10.00,6.44,0.00,1.56,0.00,2.00,19.00,0.00,377.00,229.00,0.00,44.00,0.00,104.00,
2020,3,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6124.00,585.00,92.12,7.40,385.47,0.89,99.12,1926.00,12.00,32193.00,5651.00,475.00,21254.00,40.00,4773.00,
2020,3,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3269.00,268.00,64.93,0.97,133.15,1.00,67.95,598.00,1.00,8723.00,2655.00,39.00,3655.00,43.00,2331.00,
2020,3,"WN","Southwest Airlines Co.","LGA","New York, NY: LaGuardia",1058.00,72.00,23.34,1.00,36.08,0.00,11.58,233.00,4.00,2808.00,1228.00,54.00,1088.00,0.00,438.00,
2020,3,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",3983.00,174.00,68.84,0.00,51.74,0.00,53.42,591.00,3.00,8057.00,4130.00,0.00,1361.00,0.00,2566.00,
2020,3,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",6369.00,211.00,81.75,2.22,52.51,0.00,74.52,2098.00,11.00,8610.00,3911.00,211.00,1736.00,0.00,2752.00,
2020,3,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",629.00,25.00,11.10,0.00,3.22,1.00,9.68,104.00,0.00,994.00,456.00,0.00,102.00,18.00,418.00,
2020,3,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",998.00,52.00,16.81,0.00,8.45,1.00,25.74,149.00,0.00,2034.00,655.00,0.00,315.00,16.00,1048.00,
2020,3,"WN","Southwest Airlines Co.","PHL","Philadelphia, PA: Philadelphia International",612.00,33.00,20.95,0.00,7.38,0.00,4.67,86.00,2.00,1902.00,1374.00,0.00,282.00,0.00,246.00,
2020,3,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5530.00,608.00,144.64,5.25,329.51,1.96,126.64,772.00,2.00,21649.00,6447.00,322.00,8920.00,95.00,5865.00,
2020,3,"WN","Southwest Airlines Co.","SAN","San Diego, CA: San Diego International",3452.00,268.00,78.03,0.00,135.30,0.90,53.76,638.00,4.00,8633.00,3110.00,0.00,3529.00,19.00,1975.00,
2020,3,"WN","Southwest Airlines Co.","SEA","Seattle, WA: Seattle/Tacoma International",787.00,59.00,15.32,0.94,25.99,0.41,16.34,126.00,1.00,2294.00,553.00,17.00,1099.00,9.00,616.00,
2020,3,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1193.00,85.00,13.62,0.00,50.84,0.00,20.54,227.00,0.00,3493.00,664.00,0.00,2028.00,0.00,801.00,
2020,3,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",977.00,90.00,31.73,1.00,26.04,1.00,30.23,193.00,2.00,3206.00,969.00,122.00,900.00,26.00,1189.00,
2020,3,"WN","Southwest Airlines Co.","TPA","Tampa, FL: Tampa International",2802.00,140.00,49.57,1.00,34.28,0.00,55.15,383.00,1.00,6112.00,2394.00,107.00,1022.00,0.00,2589.00,
2020,3,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",168.00,18.00,11.00,0.00,7.00,0.00,0.00,20.00,2.00,1000.00,518.00,0.00,482.00,0.00,0.00,
2020,3,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",7.00,1.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00,
2020,3,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",215.00,25.00,16.00,2.00,7.00,0.00,0.00,41.00,0.00,1470.00,1073.00,147.00,250.00,0.00,0.00,
2020,3,"YV","Mesa Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",108.00,4.00,4.00,0.00,0.00,0.00,0.00,27.00,0.00,168.00,168.00,0.00,0.00,0.00,0.00,
2020,3,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3209.00,527.00,100.01,34.24,172.72,0.00,220.02,423.00,9.00,45885.00,12475.00,4417.00,9241.00,0.00,19752.00,
2020,3,"YV","Mesa Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",157.00,15.00,8.00,1.00,6.00,0.00,0.00,19.00,0.00,936.00,526.00,24.00,386.00,0.00,0.00,
2020,3,"YV","Mesa Airlines Inc.","IAD","Washington, DC: Washington Dulles International",1573.00,123.00,48.00,1.00,73.00,0.00,1.00,286.00,0.00,10875.00,6344.00,24.00,4490.00,0.00,17.00,
2020,3,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2931.00,256.00,84.76,8.00,157.70,0.89,4.65,534.00,5.00,18732.00,9186.00,495.00,8681.00,31.00,339.00,
2020,3,"YV","Mesa Airlines Inc.","LGA","New York, NY: LaGuardia",135.00,12.00,6.00,1.00,5.00,0.00,0.00,34.00,1.00,796.00,446.00,49.00,301.00,0.00,0.00,
2020,5,"9E","Endeavor Air Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1528.00,50.00,28.84,2.98,7.19,1.00,9.99,173.00,0.00,5840.00,5071.00,170.00,178.00,15.00,406.00,
2020,5,"9E","Endeavor Air Inc.","BOS","Boston, MA: Logan International",20.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,51.00,0.00,0.00,0.00,0.00,
2020,5,"9E","Endeavor Air Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",1272.00,36.00,17.21,1.72,7.04,0.00,10.03,143.00,0.00,2953.00,2263.00,119.00,212.00,0.00,359.00,
2020,5,"9E","Endeavor Air Inc.","EWR","Newark, NJ: Newark Liberty International",55.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,108.00,0.00,0.00,0.00,0.00,
2020,5,"9E","Endeavor Air Inc.","IAD","Washington, DC: Washington Dulles International",60.00,3.00,2.00,0.00,1.00,0.00,0.00,13.00,0.00,90.00,65.00,0.00,25.00,0.00,0.00,
2020,5,"9E","Endeavor Air Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",30.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,64.00,27.00,0.00,37.00,0.00,0.00,
2020,5,"9E","Endeavor Air Inc.","JFK","New York, NY: John F. Kennedy International",110.00,4.00,3.00,0.00,0.00,0.00,1.00,11.00,0.00,315.00,293.00,0.00,0.00,0.00,22.00,
2020,5,"9E","Endeavor Air Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",848.00,19.00,10.32,1.00,5.37,0.00,2.31,107.00,0.00,1093.00,880.00,20.00,137.00,0.00,56.00,
2020,5,"9E","Endeavor Air Inc.","ORD","Chicago, IL: Chicago O'Hare International",56.00,1.00,0.00,0.00,1.00,0.00,0.00,8.00,0.00,44.00,0.00,0.00,44.00,0.00,0.00,
2020,5,"9E","Endeavor Air Inc.","PHL","Philadelphia, PA: Philadelphia International",62.00,1.00,0.97,0.00,0.03,0.00,0.00,1.00,0.00,64.00,62.00,0.00,2.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",192.00,17.00,13.55,1.00,2.15,0.00,0.30,0.00,0.00,794.00,603.00,111.00,55.00,0.00,25.00,
2020,5,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",546.00,22.00,11.62,2.82,3.54,0.00,4.02,1.00,0.00,1142.00,619.00,127.00,96.00,0.00,300.00,
2020,5,"AA","American Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",135.00,5.00,3.07,1.00,0.31,0.00,0.62,0.00,0.00,444.00,352.00,15.00,9.00,0.00,68.00,
2020,5,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",3250.00,95.00,58.43,8.13,8.55,2.00,17.89,1.00,4.00,7522.00,5292.00,780.00,231.00,37.00,1182.00,
2020,5,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",677.00,22.00,16.14,4.59,1.27,0.00,0.00,1.00,0.00,1225.00,906.00,287.00,32.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",206.00,10.00,8.73,0.00,1.27,0.00,0.00,1.00,0.00,445.00,397.00,0.00,48.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4714.00,236.00,87.72,12.74,81.32,2.19,52.03,3.00,2.00,16301.00,6170.00,823.00,2061.00,108.00,7139.00,
2020,5,"AA","American Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",122.00,6.00,2.94,0.00,3.06,0.00,0.00,1.00,1.00,149.00,73.00,0.00,76.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",71.00,4.00,2.82,1.00,0.18,0.00,0.00,0.00,0.00,118.00,95.00,17.00,6.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",232.00,10.00,2.02,2.71,5.26,0.00,0.00,0.00,0.00,268.00,58.00,66.00,144.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",31.00,1.00,0.04,0.00,0.08,0.00,0.89,1.00,0.00,53.00,2.00,0.00,4.00,0.00,47.00,
2020,5,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",56.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",203.00,23.00,13.33,1.00,5.64,0.00,3.02,0.00,2.00,1189.00,727.00,35.00,136.00,0.00,291.00,
2020,5,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",87.00,5.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,192.00,175.00,0.00,17.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",258.00,10.00,5.18,2.00,1.12,0.00,1.69,1.00,0.00,527.00,255.00,70.00,30.00,0.00,172.00,
2020,5,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",776.00,20.00,13.38,3.31,2.73,0.00,0.58,0.00,0.00,1351.00,984.00,221.00,72.00,0.00,74.00,
2020,5,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",163.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,343.00,343.00,0.00,0.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",393.00,17.00,8.81,2.06,5.23,0.00,0.89,0.00,0.00,641.00,390.00,55.00,123.00,0.00,73.00,
2020,5,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",1213.00,43.00,21.90,2.48,7.75,2.00,8.88,0.00,8.00,2793.00,1477.00,123.00,241.00,32.00,920.00,
2020,5,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",151.00,15.00,10.14,0.74,2.62,0.00,1.50,0.00,0.00,655.00,448.00,14.00,50.00,0.00,143.00,
2020,5,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",1256.00,48.00,27.30,2.03,9.74,0.00,8.93,1.00,1.00,3095.00,2000.00,108.00,263.00,0.00,724.00,
2020,5,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",123.00,14.00,6.01,0.00,7.99,0.00,0.00,0.00,0.00,388.00,196.00,0.00,192.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",1072.00,37.00,19.70,3.15,7.93,0.68,5.54,0.00,0.00,1953.00,1161.00,148.00,276.00,19.00,349.00,
2020,5,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1085.00,47.00,25.99,3.19,6.51,1.29,10.03,0.00,2.00,5524.00,2392.00,166.00,413.00,826.00,1727.00,
2020,5,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",197.00,8.00,7.48,0.00,0.52,0.00,0.00,0.00,0.00,208.00,195.00,0.00,13.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",165.00,6.00,4.67,0.00,1.33,0.00,0.00,0.00,1.00,182.00,158.00,0.00,24.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",234.00,16.00,11.11,0.78,4.11,0.00,0.00,1.00,0.00,793.00,661.00,43.00,89.00,0.00,0.00,
2020,5,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",94.00,12.00,6.99,0.44,3.87,0.00,0.69,0.00,1.00,741.00,528.00,16.00,113.00,0.00,84.00,
2020,5,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",338.00,16.00,11.27,1.24,3.49,0.00,0.00,1.00,0.00,803.00,660.00,76.00,67.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",25.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,62.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",34.00,2.00,1.71,0.00,0.29,0.00,0.00,0.00,0.00,140.00,133.00,0.00,7.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",40.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,49.00,49.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",48.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",63.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,167.00,105.00,0.00,62.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",22.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,47.00,47.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",56.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",26.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",62.00,9.00,1.60,0.00,7.40,0.00,0.00,0.00,0.00,182.00,41.00,0.00,141.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",31.00,5.00,0.89,0.90,1.77,0.00,1.44,0.00,0.00,313.00,78.00,43.00,82.00,0.00,110.00,
2020,5,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",69.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",121.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,287.00,287.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",31.00,3.00,1.11,0.00,1.89,0.00,0.00,0.00,1.00,130.00,37.00,0.00,93.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",62.00,9.00,5.10,0.00,3.90,0.00,0.00,1.00,0.00,445.00,359.00,0.00,86.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",53.00,2.00,1.94,0.00,0.06,0.00,0.00,0.00,0.00,174.00,170.00,0.00,4.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",119.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,85.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",42.00,1.00,0.96,0.00,0.04,0.00,0.00,0.00,0.00,24.00,23.00,0.00,1.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",100.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,182.00,93.00,89.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1433.00,31.00,17.10,1.00,8.26,2.64,2.00,13.00,1.00,1808.00,1248.00,117.00,253.00,107.00,83.00,
2020,5,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",75.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,5,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,5,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",26.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,66.00,0.00,0.00,0.00,0.00,
2020,5,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",633.00,21.00,8.52,0.11,4.27,0.00,8.10,34.00,1.00,895.00,386.00,10.00,129.00,0.00,370.00,
2020,5,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",18.00,2.00,1.48,0.00,0.00,0.00,0.52,1.00,0.00,93.00,78.00,0.00,0.00,0.00,15.00,
2020,5,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",56.00,6.00,4.00,1.96,0.04,0.00,0.00,1.00,1.00,375.00,188.00,183.00,4.00,0.00,0.00,
2020,5,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,5,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",8.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00,
2020,5,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",18.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
